748827.5030,806400.3306,8569.7484,922.5689,3958.6536,617.5759,825157.4967,36623.4338,79173.0123,769535.2548,14736954.6922,67.3295,9297.3781,2113.2449,13867.2929,69368.8397,30.9397,49.0898,947746.0295,200.8493,19.6504,915.6818,87661.5869,18.2765,302344.9600,629985.2835,975330.6689,2407.0799,779041.8204,559374.0805,256533.5476,6034.0404,87112.1564,97033.9541,923243.8029,403.0819,2.8587,408749.1052,73.0804,47.2825,328023.3317,89.0482,7661.2252,596693.0201,180147.6218,185365.0429,7774.9010,49653.2718,70.3059,541782.6550
49.8922,29.5143,180120.0097,553.5183,240846.3482,12692.9673,4898.6274,93442.0288,87338.9620,36871.1345,313517.8524,6942184.5590,8317.3423,95.6759,86.9009,67.8728,319416.0808,7776.1250,37816.5088,7136.0142,58.4460,803738.5541,591094.3410,14768.7127,18.3657,70.1735,402.2396,7411.8498,51418.3535,29803.0614,407.5758,82.6216,519886.0431,866257.8863,604229.6364,536.6872,95.3118,344329.5844,83056.9807,27.9709,133.9311,5668.3708,9710.6655,3887.1964,46.6051,187.4766,7.0388,342.2691,43771.6588,7618.9852
955299.2459,89.8143,52.5582,15.3717,4104.7620,8887.4240,47.0774,508863.8058,202.8938,81.7207,20.2505,54.6331,6700058.0164,45382.5766,23.7229,757.9084,32.8389,412.0695,2271.9158,37.0909,43.6269,6987.4728,273.1914,403614.0488,93039.5731,66.7147,669.7006,474.2329,6541.8526,37.8046,10687.8022,57.9881,8229.6786,19.1827,316.4116,308.0197,95.2490,2124.4373,8612.6941,658.0843,214279.4981,748960.0955,1328.4072,41.6658,294683.0482,96924.5713,925669.3310,67536.0148,9153.6284,725819.0751
42.0763,981188.5349,70.0899,469085.3656,94.7202,8571.5435,6786.0770,52586.1348,377.5007,958.5830,848.0285,1898.0399,14892.1215,7606473.0735,54527.5294,608.9561,3844.2662,861.9652,69.8634,2549.7201,70842.9951,151.2334,18.8596,130073.2396,292.3375,8221.1574,884988.8272,90.2944,234.1633,63833.8615,8.8810,208.1492,41898.9540,30.6097,37540.6800,2093.9315,647136.2729,894872.1586,25784.6278,52.9066,58.0169,620740.9862,873.9652,516756.5441,71159.6137,287.8970,1117.9930,230896.9776,927.4813,78.4018
575903.0839,828114.6450,518.1260,88840.7306,33.3685,125884.8341,57701.6588,6346.0433,86.2125,7078.5435,895344.6397,5611.1204,8205.1335,24.5999,7752888.5435,1.4378,578.0426,5715.0919,417580.2093,9.4318,28695.6317,931.2263,64416.0964,1475.7720,891283.6102,944.0432,823.2718,627.5014,163905.8158,184.1264,645.7518,7.3954,271.2129,45.2618,46.9471,879.5400,6726.1122,5213.0386,76.6248,979.9599,93.1197,76290.0407,619409.5485,64165.1972,361349.6349,62.9519,16.9141,5617.9556,95611.2890,549387.8732
97.0878,185757.8293,5956.3200,1803.7788,744.0997,298.5435,11.6093,2282.8428,395206.2585,498.2541,375954.7894,738574.7575,52196.7631,85827.7760,15.1176,7975784.6801,8750.4516,802628.6018,8.3698,52.1846,6148.5254,88440.4980,873.4142,294.7830,436.4680,450.3968,6610.7336,6341.7627,41.4309,6435.9066,48640.5843,25.3651,750516.1571,67.6537,91.4524,745.3856,5100.7919,34.0428,855092.5329,96.9945,30.3982,143424.6135,36964.1220,72369.4522,4905.0961,917197.3243,453.0496,97494.3466,939.1710,428291.0965
2276.0196,80244.2701,72.8591,534.0484,66.1933,81.5978,34.1622,257.5154,636314.5097,72007.0893,848692.8845,259122.4155,700404.8071,47574.9552,37001.0899,93.2475,9344534.2401,7752.0141,86169.2817,4083.6866,2623.0563,718.2974,915995.8037,733620.9547,2239.0513,468.2016,2779.5246,380.0354,4400.6925,8678.7435,8594.7209,1.1857,16255.6453,180.9328,6238.5267,5592.8601,59902.3830,4.0007,441391.1128,20013.7935,96.9937,41.2099,7481.0558,328.1378,872564.4222,478570.2670,813698.4076,448.5518,266.0137,1746.0326
57.4616,174110.1067,91.8823,79775.5436,136433.4492,20772.0782,25501.6415,59321.9800,10.2779,97803.6922,1076.4684,83093.3194,40.0048,209720.3639,39.3746,625069.3577,27670.3590,6934826.0347,51431.6244,54708.5572,99.2459,81830.4194,48281.9792,334.6723,96.6690,445101.6906,289.6564,8866.0247,61070.1720,54094.1557,67701.6305,7741.0155,6855.6280,40880.7047,96297.9200,633034.6525,154.7651,549735.5084,11.8174,5039.6680,15.7816,57.0158,516377.1607,219625.2491,6583.0295,836809.5194,15.6555,724.3350,3.5800,24.7004
2238.0589,15.9085,1301.3344,2515.2904,979396.1198,509746.6331,68.9440,8487.0812,736.6269,361.3054,10480.3084,55606.6747,58.9790,446.9847,320895.2625,65.9187,96331.1546,8434.7348,6060939.7353,8102.4853,66960.8779,321.1082,649.9302,10918.2102,463612.8517,92.0602,441457.2735,207.2502,10501.1310,69480.2154,637390.5026,92.2587,4287.5566,786.0252,68.7896,51.3713,5784.2021,5656.7984,62090.3145,58159.3460,42.5241,6458.9874,87.3147,61646.3768,7.8554,3211.7064,654910.8376,4517.5975,6926.1049,80594.1516
952963.5282,604.3758,66.2914,58775.9595,716.0007,622.9858,361.2022,42716.0645,46.4493,17.2815,95546.8531,242.1170,728905.1259,64753.6342,770.8607,9001.6857,49.8416,762885.8778,15.7907,13173969.8586,6051.1708,860.3678,721645.6501,81.9135,442655.9737,911560.0474,5.0793,75.0278,25.0905,2.2998,234563.4888,763.8374,93.9352,759372.2713,44170.9368,529689.5060,616805.3277,678789.0539,236.7842,14.4020,5810.7928,208.4094,99828.7126,225.6244,12031.1024,71.9075,565140.0994,891840.4738,892056.0641,85.6922
7441.3218,90.2729,40.3456,21977.9447,10.7274,132.3484,6405.3263,48.0554,361745.3221,34.9603,327.4215,89639.1882,875680.0279,182662.0967,4889.6412,321896.3393,78968.0495,492.0102,688680.1423,610.8417,8767670.8510,449092.5001,146.5325,6315.3075,21642.4665,784.3503,123406.4668,579.4910,6.4576,539.6503,70639.6312,4847.4398,202.3892,388578.1677,834.6759,286668.9086,307.7305,842690.4020,50.8146,732.8944,36079.5684,84013.3823,68.4376,997708.9085,641015.3730,190.8716,128.9099,135983.8982,9263.7215,70.4620
371.4251,9194.2264,6745.7335,3943.0937,783542.9156,626.9740,51203.4400,148.5360,642311.0866,3499.1428,78.2506,75702.6256,23.1775,63.0417,621677.6501,638877.8502,971251.0433,318646.5767,849.8875,2664.5363,43158.5146,8712683.9463,746.0115,34872.7146,31.9405,621639.6556,48.3744,2815.9247,21590.5735,1417.8752,29.6429,20.9390,43.6044,706139.8559,70.9553,819112.5716,5800.7997,6707.8289,1988.9681,893.0183,922.5453,78.8731,26748.0613,296.1878,35.6278,170470.1285,94946.0668,587.6652,9384.8232,43.6133
137342.0591,57574.6259,31252.2939,6616.3930,9284.8510,89060.5933,88057.3408,85393.2302,743.5411,6821.8546,72.0836,63.8285,71.0503,8772.9325,12418.9937,125.1939,385.8072,2644.5761,6162.5397,14755.8052,558.9902,966651.2889,3993713.6151,9090.3407,10366.8073,72213.4898,7740.3384,1359.4136,544.2120,300260.5558,66.1275,95783.6949,40459.2376,248.4231,4736.2559,72390.1220,435.8539,8437.6448,27.0742,832.4350,72.6182,229788.6997,75.7461,922.2813,2757.5538,59.8468,360577.6159,63.8356,327217.8009,729.4988
51.9285,4859.6868,72.3929,696.7707,186.9115,49566.3101,71892.3664,8987.7000,62.8530,9370.4065,8730.0272,165445.6178,6088.0656,480.3826,72.5096,92.7886,423.9880,985.9256,56.5187,91968.7261,21146.9786,73.3177,40.8187,5411330.8865,9013.8438,59888.2862,992.2999,982.2037,803.8137,14.9662,192026.2182,63.2805,66657.0834,525.8588,10.2051,840892.4654,97005.3627,226706.7500,916.1118,872840.6662,97.4618,4234.6942,825.3486,5.1379,576263.9856,96365.7018,5725.3876,4884.5716,76.5318,663390.9927
201.5289,4.4443,309559.9553,71.6633,68896.8657,553628.3791,85.1256,5827.0120,358512.5329,81.4532,672.9019,371935.3945,236330.5977,678.9374,46.8445,990.0787,9071.8839,4313.3781,2243.9966,1145.5474,273070.0719,87.6386,808688.5357,4.8304,8341021.9553,78.6097,69.0931,4637.2558,297.2550,299143.7399,962.9614,66582.3712,66943.2811,60707.7621,858267.5661,286.1884,485.5028,26.2416,49909.1105,5.6544,53.9984,923875.4511,30750.1087,785289.8771,1.4560,3551.1375,17.6824,463.4809,45106.4438,212508.9080
4852.1314,103.7777,143.2360,53245.6031,480.5288,874111.7443,74.8348,898.3874,762.1259,620511.4395,181798.2630,68239.4346,60.2677,351172.0980,7.3952,693.7483,70649.1424,63.5560,332.1420,3604.0279,709.5736,359346.1180,75457.2795,1792.0909,2502.2974,5576075.8874,40.1865,31282.3951,73.2087,62.8901,25678.5353,983.2178,64316.1757,49691.7448,136212.4056,640.7011,64.2403,689797.9978,7112.1941,7892.6993,49.3800,57322.9053,161.7237,498301.0799,5533.0288,85.6860,85.1496,69.1534,8207.7729,34013.4288
2807.7550,66817.7828,660319.4568,43.1063,87928.7097,8918.3690,123.3024,97346.3922,92505.9895,6831.7160,93418.6890,15.4355,62777.5024,939975.7853,529952.1792,524534.4965,390310.3596,47.5650,73.7748,9546.0830,5960.1454,442731.8572,835880.7563,57.2962,7.0334,51.0753,9696225.8121,28086.5594,37.8335,647.5758,96585.6922,588584.8100,56124.6064,692458.6958,71152.3323,10103.9647,375890.3515,9521.1296,2945.7939,32.9551,63.3838,603771.8661,722.7161,50886.8229,81.2553,878.2752,6584.3414,982.7614,2794.8537,714.0499
30.4093,66.7291,709592.7995,262421.8212,72254.8165,28174.3067,55543.0368,7803.4630,98.1874,6747.7600,4313.9157,54931.8136,513.6358,114.5408,6444.8853,78432.1542,2436.1814,413501.5298,821.0705,8867.9051,212937.4906,30.0727,159406.8609,66357.4939,45.2944,674059.2985,882.1637,6659505.7835,614.7851,14686.0965,699.3153,93.4701,145.9217,6.8319,761.4377,932958.4756,35.0521,204321.1357,222.9781,460.4516,681.9898,1417.0223,40847.5953,37510.7556,830429.1338,91419.0486,745.2463,3.9463,8051.1157,129755.3153
377318.4514,757.2859,9860.4058,918.7698,3950.5737,722681.5163,794.0490,864003.4733,923.4411,28.8341,6641.8354,108.3170,93.0331,52.5659,57613.1719,17403.6135,48.9013,884748.5189,994.2644,97.5446,61.5897,71.5609,4412.4644,4922.7656,74274.9536,4419.4182,97124.3408,884.4428,6551927.8418,366.6266,3151.3830,641.2982,598.1336,70997.5035,1872.9643,12.9326,55822.8144,754045.5413,880.4388,950.3398,5397.2775,834.9317,341.7544,14.2292,52.4663,9674.9667,57.9678,4751.3103,684098.9482,310170.5631
68.7480,5.6214,94.0397,5797.8502,99.5388,359944.0345,733380.9532,3226.2667,5875.1529,71902.0203,4820.6113,2.6773,1352.3053,731291.3691,59.2477,237.8988,9398.3710,694174.2462,18469.3480,69.1062,259363.5582,71.2942,328752.6409,937404.7355,34064.1338,19110.4355,919752.4703,49166.3361,2246.5444,8548351.8937,13336.7766,2.5951,37860.6476,886320.1241,56570.0191,20.1746,60833.5536,653.9438,46808.8315,617.3083,85.7662,90775.3883,1861.3569,610.7639,87343.4946,1653.9790,89.9510,453.5776,95865.9721,3689.5236
836.7057,484.6093,16.3083,511.1162,6977.1007,196710.0311,745.6149,304.7933,555.8730,94633.6221,2886.7529,790.3693,94.6273,9319.4618,431700.1543,82.5960,8.2816,82373.7264,70840.0458,99.7311,396.3245,946.2084,6054.9299,9664.2751,356351.0711,723355.6043,148650.3471,53531.7361,34461.5505,87.4832,5592245.0219,83287.6783,84350.6645,7568.6867,75.5519,486082.1454,57.6174,8907.4537,35712.9586,36.9919,8.4320,454.0703,17480.0629,80.4496,6405.7129,969523.6595,997.0207,8047.8476,358287.2268,891.6578
7526.5827,7066.6987,3890.4987,37167.6521,820.2047,354.3543,52.3557,292.9923,726.1561,6447.7068,7156.3054,806316.5567,1834.9802,35630.2744,538.6476,38.9615,7308.0787,14863.7197,563.5003,20.3491,492981.9150,6253.9048,464.3203,96.2750,91.6946,701963.0144,83804.8577,847.9536,45783.1918,34.0280,33958.6108,5033244.0604,1116.3252,36072.8001,532.2465,3357.1301,405727.9790,315.7921,987676.4439,505.1345,50800.2256,228.1997,858.7925,9592.3279,393.5089,5207.3125,89.7590,608.1293,313.9033,63433.8485
515.3961,75.9096,84.0844,95.4305,578092.4347,9227.5651,339171.3392,467763.8091,59554.3454,34.2570,40.8874,69858.6184,5743.1579,78.2604,46413.7234,8999.8028,113.6273,5935.6912,964.4206,972.8181,41804.6638,597900.0904,36353.3997,6097.6914,199885.6678,8206.0690,6283.6022,45.0845,12444.6980,25128.7405,456336.0186,832.7265,4770416.7713,13.5905,4726.5424,57.9781,8241.6065,7342.1415,14.6402,58507.1281,21623.6166,141358.7606,91743.3490,370.0682,73.1116,384.1790,6.4658,74.9731,348991.4370,967.7433
1342.8490,98.5479,9204.0585,5709.4361,6323.3258,57439.9298,533599.3664,58.4646,682.3263,70682.5479,28919.1120,32.7956,61911.1678,37178.6523,6.5440,924682.5229,695701.3316,57.2212,454.2449,43548.7607,732.8353,818.7597,63.3075,465334.3998,139.9468,79.1903,133.3700,379.7343,834.7459,60.8563,581698.0644,34035.5126,619376.7427,9444224.1583,36377.4238,97.0064,99934.4524,959997.2912,98.5899,59210.0931,988.0623,16.1626,254.8973,808045.3572,87000.2197,402202.9194,415.3130,362261.1693,48417.0716,218151.1140
75045.6543,55.7856,713030.6708,990.4245,24044.6372,64688.2655,29.8290,817.2634,20415.4737,7746.1577,792180.9851,88.0884,104.5151,40534.6665,773469.8576,28.2055,77.5861,40826.7380,74.5297,238675.6392,441293.8731,141.2120,630.5561,63.0741,487.0834,469.2251,4082.1977,52116.6191,4028.2971,43.3159,56934.3288,77465.9423,70702.7667,37.0058,5638095.0763,2969.0575,799.3327,828.3891,45.8196,9750.3022,18.2767,16716.7920,643313.0280,93.1335,39403.4059,40070.8421,31.9855,60.6730,81384.6317,90.0730
7784.3097,83030.8767,3416.9335,8358.5013,4524.3588,8.2429,464688.2027,9.6368,8960.4726,331429.2477,6265.5335,1296.4515,7350.3096,86074.4037,113260.1353,561.4861,26.6460,1381.9381,400.6601,279430.9658,2.8973,4619.3032,4145.4077,715.9958,760.8319,633.0941,785.0479,143.3819,6003.3848,12.0169,353071.3611,526828.9057,7.7622,35.6590,42813.8619,6672883.3833,35495.3165,863.2612,48.4996,353904.4920,213.2014,2610.1292,3492.2375,887.2121,381715.8349,53390.9261,89466.6835,86917.6823,976697.3972,798446.1207
66.7104,412778.8418,9597.6714,7041.0251,760.8026,22765.5909,560668.3307,580461.5084,544948.7862,607.1708,327287.8215,764943.6334,99275.6870,32187.6073,96.0178,311407.6754,24.2597,198471.3875,5406.1705,61.0838,92.4839,336250.7829,5141.7571,15543.9305,840.8862,607.1544,87285.7075,39187.6984,92.2834,14.0336,96.8398,52.1800,133.1881,30885.4165,58206.8303,92.3162,8462066.9928,57481.3938,51124.8955,642846.8145,8476.1268,9254.1245,619.4542,589591.5624,467434.8254,210033.5898,9940.2389,22.1550,356.9121,8718.9384
373034.6300,77.2856,796.4042,438.3767,537929.5721,903778.4192,41.7169,4433.2024,8432.8318,150.9121,749.3197,98639.8138,32.2030,68717.6102,72752.6793,63914.1486,78.2794,9795.0679,55.3294,832.3537,2320.9644,533365.3241,131.1987,25518.5471,2121.0766,649.3282,79962.3826,39.3548,7.8613,8092.5855,588175.8113,8796.9790,29.2489,868.5084,39301.6444,9958.9075,52882.6667,8105347.7213,6809.0598,962030.4429,14.5373,18.4216,61948.5852,48663.3780,769147.4894,878278.2292,741.5828,3475.0824,6757.6135,95.8953
2251.9134,11.0260,89396.8006,528.0742,661264.1614,55.6232,500093.2478,110199.4416,73.8494,256.2438,441578.9398,88.8551,848283.4828,74.2684,89319.0779,836.0103,62.8280,60.5078,744607.6908,2182.1240,451.8329,82429.2612,5.3726,7307.6937,13.6439,568083.1820,35.1494,66.4977,23914.2299,704.7700,550481.6163,70.8403,81.4079,981643.7341,68.7985,31.8315,57075.2493,261106.0350,9500294.9715,168.3892,84.1602,799723.7601,1233.8797,371.7985,76440.4693,350788.7354,9888.4213,7180.6711,2427.3950,34816.2166
19853.3658,191.8463,6664.6069,10464.6578,648845.8112,122520.4947,606531.3498,821219.2871,85.4296,94.4375,2451.7052,7447.8245,798160.6396,87.8691,119352.3937,231608.4535,580.9930,13553.2330,36641.5696,26779.2839,495.5713,53.0680,598408.2728,9962.7496,55.5290,471.2284,76166.5929,6984.8854,8027.5650,5.8809,91942.0003,609.3360,5.3077,417.1329,87036.9434,263407.3789,751289.8089,162.1840,7.9946,7602880.7389,78143.4043,12485.3072,1258.3627,11281.2289,87.3636,88.7889,688.1426,369181.6065,6504.3158,6.5967
28.6367,450.3555,8375.3823,567284.8311,563.9302,348.0563,58.9912,4203.4392,569024.1887,501280.9477,7398.4884,60560.2092,3731.6674,41.0894,990.5675,80916.3967,76224.0222,892.6243,52471.7444,804704.8736,6272.4516,63.1141,7671.4680,6931.7174,1889.3486,64.0882,26695.1548,86847.3685,678513.3833,647.8467,5213.2187,56.8175,30832.1701,37.2749,293745.1546,73973.5545,19.5304,1767.3962,47.7877,83409.3864,6156718.8092,473476.5836,783.3390,59671.2084,9914.7387,891.5539,124962.8939,11.5127,3522.7786,18454.2627
283520.4960,360678.7052,33556.5113,19.0768,118.9139,595.4989,6396.7686,262527.0247,47193.1174,6624.7557,53219.0615,25626.8622,740.7494,313.3575,6674.6028,487.3590,70.0455,854.7934,4237.6794,57.0268,9253.4726,9963.1316,262896.9670,7204.3766,4858.7450,1543.3358,13.7460,46424.4194,51.5785,917.4505,20598.1099,563.1008,5117.6038,508352.5455,9633.9721,755602.1677,4560.8833,825.3755,771642.1008,856.2064,6782.6425,4739855.8699,944.1969,663.7046,3289.0779,89715.2386,43.7892,30176.6792,9.6843,26.2690
20.4175,18.5853,958.7257,741448.1625,686662.6210,43.7961,39982.1959,84.6167,65221.2039,581321.2166,52766.2992,489493.4571,5574.3823,68.6725,94936.1092,7652.1671,70.0792,47175.9140,49.6322,88.3631,33984.9404,98.2742,9383.5257,753.7050,16.2583,42.7148,52.8468,60730.5897,58900.4722,54.1748,681.7460,95.7489,101014.6986,257.2605,675727.9759,59931.4985,73767.4023,42868.4505,1086.3251,1975.8591,240.4427,112.6470,6221742.2327,796.9409,750346.6509,200.6804,4163.9610,58.0806,609.4871,94365.5886
29458.8788,854.6419,5862.9183,28126.5191,5.9904,908365.3752,2598.2451,366148.5056,77616.9605,195.2191,383124.6879,790845.1328,342067.8360,9822.0724,4.2021,60.6447,136.4706,8714.9594,45.0337,61.1348,833401.7078,9865.2641,624.5235,555.2470,71543.6233,44.7002,61509.3780,34263.6971,19.1585,189016.1344,103271.6177,6958.0383,97.3514,841.9333,9291.5800,225.5940,287.7841,110059.4577,452.7772,2406.7532,32697.8298,61.1975,363.8510,7022456.7703,3.6179,42031.6832,71.7839,914751.1519,454.2593,22602.6995
60455.3696,66.8200,576638.8233,724.5227,4498.4486,5064.7960,127.6361,379.0085,143.2269,8339.6977,9749.6313,168.7654,10585.0082,6938.0907,300835.1196,34.0331,8.7953,37236.1547,70.9804,3062.9754,30805.1079,349314.9123,4155.0980,632.4707,40.5176,153.7476,66.1353,21096.8887,70.1253,8807.9628,854.8026,428345.8054,4605.6227,2945.6335,91.9989,189911.4675,22487.0259,14380.9145,801302.4419,76.5639,85.6671,9492.7563,64.3255,30833.2773,3952992.3167,4232.4949,940.6912,91.9587,89141.6572,607.3457
30.1466,4459.6853,19.1160,626.6819,48.1390,6898.3988,518778.8949,49.7421,2917.7978,705543.3435,5420.4322,59.8259,501990.3498,9824.4689,9678.3308,362216.5659,413.0450,877.3040,53168.7134,703.7635,71.5020,727646.2253,100769.7779,63250.5956,7759.5286,3188.7666,30.1785,130912.4080,7.3291,956149.0149,9339.2371,683756.9359,8416.5215,4487.8140,313000.8055,1791.3951,897279.7339,9215.0385,68625.3170,1218.8513,581.1808,319.7845,82.2013,7.8811,9621.3761,8053162.3218,619.6256,6505.6391,82.7082,6278.1293
6642.9443,125924.9529,177.1204,17.4079,22.8332,12727.6594,257.0637,198.3599,5262.0340,52.5387,4512.0263,89963.9618,73783.1815,2038.4288,46169.6612,72098.8093,764.6464,11.9641,2904.3679,6583.7017,460.6629,146.8736,4025.9867,17187.9063,83139.4649,97733.8845,958049.0180,726.2950,319.9550,857.1414,1822.6342,4854.9911,8739.5904,3069.4212,34996.7570,289.6974,9626.7794,6126.4434,39.9603,6271.4406,3256.8779,3492.7141,583201.4517,9305.6713,869072.2582,11487.2919,4843553.2114,89988.3027,466732.3987,674.6293
567974.0148,1.1833,4248.9711,219.3312,492.2438,62.5624,46.5097,55.0417,22686.8420,8674.8775,918.0427,67.8152,8766.6049,242837.4724,1268.8583,23.9266,10333.1145,84.3668,974.6518,381020.7665,628.2541,777699.3057,7717.9417,24.9020,42.6375,4859.8340,6.8185,21.0237,4543.0225,315.0458,389199.6515,567.3451,891032.2761,715.0660,790.3536,20.5050,66852.6653,33536.1069,49.9969,9629.9170,97.5739,77.6651,918.3622,321.3559,321.4377,9450.6282,60.6926,5400114.1855,703662.3919,14.0155
687.2350,815718.3788,143717.0418,689.8608,1847.2748,35.4559,562.6136,21.7661,52.2776,914653.2863,545013.6890,408.9434,65.2977,50.8798,2202.8731,953.5942,26.2154,70.1111,46900.8656,50918.4825,655.0613,32.8513,36249.2595,8001.7407,5904.9075,41215.1511,156.0285,94830.2630,69.4097,9622.7951,10715.2222,23.7981,872.9562,65671.1741,647.0305,14364.6594,64.0028,762.5842,871.6950,73.5894,1363.9465,991.5026,65528.0520,13327.1163,154577.6088,70.7362,48968.4168,772.9982,4042093.5553,8302.0357
587.5865,214726.3484,78.6481,19.7307,9800.9733,6875.0759,81782.2570,69.6225,705739.4567,83636.5845,435118.5184,92.6314,1873.6413,681852.4537,95194.6092,3840.5383,26.6571,441085.9303,9695.7869,117268.7488,1434.6716,84126.3678,95.0032,825907.9633,8128.6844,83662.2328,76327.7260,49331.6976,81.6089,819401.7920,427.1401,85.0940,5709.1640,90732.8510,648704.5049,176.7569,72.8716,902.8623,36646.3135,95.1517,46.7529,7258.4383,20.6266,967039.5670,255211.9466,50.7908,676.3004,4896.3567,912.0278,8914787.7826
